Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
0,2,4,11,22,2,5,24,0
0,3,2,18,6,3,0,21,0
0,3,7,16,35,2,0,41,7
0,4,2,22,5,4,0,27,1
0,2,2,21,18,2,0,37,0
0,2,5,8,38,1,6,35,3
0,2,13,11,77,2,8,71,10
0,2,5,9,20,2,3,21,0
0,2,2,24,1,1,0,23,0
0,3,4,10,30,3,0,34,1
0,2,2,12,17,2,1,26,0
0,3,7,12,41,2,6,39,4
0,2,15,11,82,1,10,68,12
0,2,2,10,14,2,0,22,0
0,2,6,23,45,2,1,61,0
0,3,2,24,11,3,0,32,0
0,3,7,15,53,2,4,56,2
0,3,6,12,45,3,0,50,2
0,4,2,31,8,4,1,34,0
0,2,7,19,49,2,8,53,2
0,3,8,15,51,2,0,57,5
0,2,1,21,0,1,0,20,0
56,2,3,21,66,2,5,73,12
0,4,5,26,42,3,0,61,1
0,2,2,8,1,1,0,7,0
0,2,6,14,28,3,0,36,2
0,4,2,20,6,4,16,9,2
0,2,7,11,42,1,0,46,4
0,3,16,14,107,2,12,96,12
0,2,2,15,1,1,0,14,0
0,2,9,12,67,2,0,74,6
0,3,15,15,101,2,0,104,11
8,2,3,12,23,2,6,25,2
0,2,3,24,21,2,0,42,1
8,2,8,10,50,2,12,39,4
0,3,6,12,30,3,0,35,1
0,3,5,15,45,3,0,53,3
0,2,5,10,34,2,0,39,2
32,3,3,18,42,3,3,53,6
0,2,1,21,0,1,0,20,0
0,3,2,21,1,2,0,19,0
0,4,2,29,1,3,1,25,0
0,2,1,24,0,1,0,23,0
0,2,1,9,4,1,2,10,0
0,3,15,21,78,2,13,70,9
21,2,3,12,36,2,6,36,4
0,2,5,8,21,1,1,23,0
0,2,5,8,39,2,1,41,0
0,2,2,9,64,1,22,32,22
0,2,1,13,0,1,0,12,0
0,3,10,16,44,2,0,49,8
0,2,4,11,22,2,0,29,1
9,2,4,10,25,2,4,26,2
42,2,3,12,52,2,1,58,8
0,2,7,11,39,2,3,40,2
0,4,3,20,22,3,5,37,2
0,2,2,9,67,1,25,31,23
0,2,6,21,33,2,0,48,4
0,2,1,26,0,1,0,25,0
73,4,5,29,105,6,3,116,12
0,4,1,28,0,1,0,25,2
0,3,6,20,35,2,3,45,5
0,2,3,20,15,2,0,32,0
0,3,10,18,47,1,6,48,7
11,2,4,12,26,2,5,28,2
0,2,14,11,79,1,11,65,10
0,3,13,23,93,2,0,102,11
0,2,1,8,0,1,0,7,0
47,2,9,10,90,1,14,73,13
0,2,2,9,82,1,28,38,28
0,2,10,7,52,2,0,49,2
0,2,14,11,76,1,0,73,11
0,3,1,23,0,2,0,21,0
47,4,3,14,57,4,4,58,10
11,2,2,13,12,1,0,23,1
0,2,2,9,64,1,27,27,22
0,3,3,26,9,3,0,31,0
0,3,3,15,24,2,0,39,2
10,3,4,14,26,3,7,27,2
0,2,2,23,12,2,0,33,0
17,3,13,14,78,2,9,72,9
18,2,2,11,25,1,13,20,2
0,2,7,20,33,2,0,46,0
0,3,1,17,14,1,0,33,2
104,3,3,13,114,2,4,104,22
0,2,2,15,1,1,0,14,0
0,2,5,15,21,2,0,31,3
0,3,6,25,43,3,7,54,0
0,4,4,18,12,4,6,18,2
0,3,3,18,17,3,0,35,1
23,3,3,14,33,3,0,42,2
51,2,6,10,94,2,12,79,9
167,4,11,32,230,3,58,182,21
0,2,14,6,80,1,4,72,11
0,2,1,10,0,1,0,9,0
0,3,2,14,12,2,4,19,0
49,3,3,22,59,3,6,67,10
77,2,3,12,105,5,15,72,15
0,3,3,16,20,2,0,32,1
0,2,1,11,12,1,0,22,0
13,2,2,11,19,1,3,24,2
0,2,3,14,16,2,0,27,0
0,2,2,9,64,1,26,28,22
0,3,3,17,19,2,1,31,0
0,2,5,11,42,2,0,48,0
0,4,4,14,23,4,0,31,0
0,2,10,15,77,1,6,80,8
0,3,2,19,7,1,0,23,1
13,2,2,11,19,1,1,26,2
0,2,3,10,11,1,0,18,1
0,2,3,14,14,2,2,28,1
0,2,1,10,15,1,0,24,0
0,2,17,14,106,2,14,93,11
0,2,6,10,51,2,6,49,3
0,3,2,28,8,2,0,33,0
0,4,7,18,37,4,1,45,2
0,2,3,7,12,1,0,16,1
0,2,3,16,15,2,0,28,1
0,2,5,16,33,1,19,25,1
61,3,5,16,86,3,6,80,17
85,3,3,15,95,3,5,90,17
0,2,3,12,34,1,5,38,0
0,3,3,18,20,3,0,34,0
0,3,3,21,14,2,0,31,1
0,2,2,14,1,1,0,13,0
0,2,7,9,46,1,2,46,4
0,3,4,22,20,3,0,41,2
0,2,3,8,18,1,7,16,0
0,2,9,13,55,1,0,59,7
0,2,9,15,54,1,5,55,2
0,2,3,16,23,1,8,28,0
13,3,14,16,185,4,27,148,20
0,3,2,16,11,3,0,24,0
0,2,2,13,12,1,3,19,1
0,3,2,15,12,3,2,22,0
0,3,4,16,12,2,5,18,1
0,3,2,14,12,2,4,19,0
0,2,7,10,47,1,6,44,4
0,2,3,9,12,1,0,18,2
0,3,2,31,9,3,0,37,0
0,2,2,24,1,1,0,23,0
0,2,2,19,9,2,0,26,0
0,2,13,6,69,1,4,62,10
0,3,4,21,24,3,0,44,2
0,3,5,16,28,2,2,35,4
22,3,3,22,32,3,0,46,4
0,2,7,10,43,1,5,41,4
0,2,4,10,30,2,7,29,1
0,4,7,14,56,6,32,33,3
0,5,5,23,37,4,2,46,5
0,2,1,10,10,1,0,18,1
0,2,8,14,55,2,7,54,2
0,2,2,14,1,1,3,15,1
135,3,3,25,145,3,6,141,25
0,3,2,17,10,3,0,24,0
13,2,2,11,19,1,2,25,2
0,2,4,11,26,1,7,26,1
0,2,2,12,12,1,1,26,1
0,3,5,10,35,3,0,39,1
0,3,2,24,1,2,5,17,0
0,4,2,13,12,3,12,13,1
0,2,1,11,0,1,0,10,0
0,2,3,11,17,1,0,25,1
0,2,6,15,32,2,0,45,3
0,2,3,8,23,1,0,28,0
11,2,3,14,27,2,7,30,2
69,3,4,14,83,3,4,75,15
0,2,4,8,26,1,0,30,0
0,2,3,18,19,2,0,34,0
0,2,1,12,8,1,0,19,0
0,3,2,16,13,2,0,26,0
52,2,3,17,63,3,10,63,9
0,2,2,16,1,1,0,15,0
0,10,5,77,80,9,46,102,1
13,2,2,11,19,1,1,26,2
43,2,14,15,116,1,4,110,19
54,2,3,18,71,2,6,72,14
0,2,7,10,51,1,0,54,4
58,5,3,20,68,4,3,75,11
0,2,10,15,72,2,12,65,8
0,3,12,19,83,7,0,89,1
0,3,3,16,16,2,4,24,0
74,3,4,15,100,3,28,72,16
100,2,5,22,125,2,39,96,8
0,2,14,11,77,2,8,66,8
12,3,3,14,28,3,5,32,2
0,2,6,9,108,1,33,52,33
0,4,7,17,45,4,0,53,2
81,2,3,16,91,3,6,87,16
0,3,7,15,50,1,19,38,2
0,2,2,9,10,1,0,17,0
0,2,2,18,1,1,0,17,0
0,2,6,12,45,2,5,46,1
0,2,2,15,5,1,0,18,0
39,3,3,14,71,6,8,59,5
0,2,2,10,12,2,0,24,1
0,3,2,26,1,2,0,24,0
0,2,15,12,75,1,12,64,11
0,2,2,16,11,1,6,19,0
0,2,2,9,64,1,26,28,22
0,2,1,27,0,1,0,26,0
0,3,15,15,93,3,3,93,13
0,2,3,15,15,2,0,27,1
0,3,2,15,11,2,0,27,2
0,2,4,13,22,2,10,21,0
0,2,8,11,41,2,1,43,2
0,3,4,21,19,3,0,35,0
0,3,2,20,1,1,0,18,1
7,3,3,14,17,2,0,30,4
0,2,3,18,67,2,9,67,7
0,3,4,11,18,2,0,24,0
0,3,2,14,196,1,64,80,69
0,2,30,10,171,1,7,148,28
0,2,4,12,34,2,17,30,2
35,2,2,11,42,1,1,44,7
0,3,3,26,14,3,0,36,1
0,3,2,28,7,2,0,32,0
51,2,3,22,61,2,4,72,10
25,3,3,17,40,2,14,38,2
0,2,2,15,1,1,0,14,0
0,2,2,10,12,1,10,10,1
0,2,16,10,87,2,9,72,12
13,2,5,8,25,2,7,18,6
0,2,1,12,10,1,0,21,0
0,2,4,13,21,2,1,29,0
0,3,2,24,10,3,0,35,1
59,2,3,11,69,2,3,68,12
0,4,2,20,6,4,16,9,2
16,2,3,22,29,2,4,43,2
0,3,7,24,33,3,6,43,3
0,4,3,14,10,4,12,11,1
56,2,3,14,66,2,5,66,12
0,3,6,24,26,3,0,43,1
0,3,4,16,29,4,0,40,0
52,2,3,10,69,2,24,51,7
0,3,2,14,1,2,0,12,0
0,2,2,9,37,1,0,40,4
0,4,4,15,27,3,2,34,0
55,3,3,15,102,6,14,72,15
0,4,3,12,15,4,9,17,1
0,2,1,11,11,1,0,21,0
0,2,6,12,47,1,5,52,4
0,4,8,28,54,3,8,64,6
0,2,4,10,22,2,0,28,2
0,3,6,18,34,4,8,35,3
0,3,4,16,26,2,0,37,2
105,3,3,21,115,3,13,105,20
117,7,3,41,154,6,96,91,1
0,2,6,12,26,1,7,25,0
0,3,2,25,11,2,0,33,0
0,4,2,21,6,4,17,9,2
0,3,2,16,11,2,0,24,1
0,4,2,18,6,4,14,9,2
0,2,3,12,17,2,6,25,1
0,2,6,17,26,1,0,37,4
0,2,2,25,12,2,0,35,0
0,2,6,9,44,1,0,47,4
28,3,4,25,53,2,1,71,7
0,2,13,9,69,2,19,50,11
71,3,3,25,81,3,5,89,14
0,2,2,17,1,1,0,16,0
0,2,3,14,14,2,0,29,1
7,3,3,22,29,2,0,46,2
0,2,15,14,76,1,8,71,11
0,2,12,16,82,2,6,80,9
0,5,3,21,13,4,0,28,0
0,3,2,31,1,2,0,34,1
91,3,5,14,107,2,39,71,7
0,4,1,12,4,3,11,6,1
0,2,4,21,16,1,0,33,2
14,2,16,11,102,2,8,88,11
63,7,5,26,83,7,1,84,13
0,2,5,17,26,1,0,38,3
0,2,6,9,30,1,0,33,3
32,3,3,19,43,3,13,41,5
0,2,6,21,42,1,4,53,4
0,6,3,25,17,3,0,35,2
0,4,2,29,1,3,0,26,0
0,3,5,13,37,3,0,44,1
0,3,3,18,16,3,0,29,1
0,3,7,18,64,3,0,74,0
0,2,4,10,19,2,0,29,3
0,3,3,14,20,2,0,34,3
0,3,2,14,16,3,1,26,0
0,4,1,22,0,3,1,18,0
0,2,1,10,10,1,0,18,1
13,2,2,11,19,1,0,27,2
0,2,8,15,66,1,6,67,3
0,3,4,23,19,2,0,37,1
0,2,4,11,31,1,2,35,3
0,3,2,23,1,2,0,21,0
0,3,17,16,101,7,1,98,9
0,4,3,22,18,3,0,35,0
0,2,2,16,1,1,0,15,0
10,2,3,24,26,2,3,43,2
0,2,11,17,61,1,0,71,7
0,2,8,13,47,1,3,49,5
0,3,3,20,11,2,0,27,1
0,2,1,13,0,1,0,12,0
0,2,2,14,1,1,0,13,0
0,4,3,20,26,3,8,38,2
0,2,2,14,3,1,0,15,0
0,6,6,28,35,8,0,57,1
0,2,5,7,31,1,5,28,0
0,2,8,16,32,1,8,32,4
84,4,3,17,94,3,8,90,15
0,2,4,12,18,1,0,26,0
0,2,8,17,59,1,9,59,4
0,2,5,17,31,2,0,43,2
44,2,3,14,54,2,4,53,9
0,4,4,18,41,2,0,53,2
99,3,3,12,109,3,3,102,18
9,3,3,21,19,3,0,35,2
40,3,4,16,58,3,20,44,6
43,3,11,23,108,3,3,113,14
0,4,1,37,0,2,3,31,1
0,7,5,42,80,5,48,64,1
13,2,2,11,19,1,1,26,2
0,2,2,22,7,1,0,27,0
0,2,2,14,7,1,0,19,0
0,2,7,10,56,1,10,49,4
0,2,9,14,31,4,1,35,3
0,4,3,15,15,4,13,16,1
59,2,3,17,70,3,9,69,11
0,3,3,27,22,2,3,46,1
0,2,2,19,1,1,0,18,0
0,4,2,20,4,2,0,20,1
0,3,15,16,60,4,6,54,1
0,4,2,30,31,3,0,57,0
0,3,6,19,39,3,1,54,3
0,3,2,17,8,2,0,22,1
0,3,7,21,57,2,21,49,0
0,4,3,20,20,3,5,35,2
71,2,3,13,81,3,10,72,14
0,3,1,24,3,2,0,25,0
0,3,8,31,57,2,5,74,7
0,3,9,17,53,2,6,58,3
0,2,4,22,25,2,1,42,0
0,4,3,17,17,3,0,28,1
0,2,13,11,75,2,0,73,7
21,3,2,19,28,2,0,40,5
0,3,3,11,12,3,0,23,2
11,2,14,10,85,2,6,74,12
0,2,3,26,22,2,0,45,0
0,2,2,12,15,2,1,24,0
13,2,2,11,19,1,3,24,2
82,2,3,11,114,5,8,84,18
0,2,6,10,44,1,6,42,3
0,3,3,22,22,1,0,40,2
0,3,2,12,10,2,3,15,1
0,2,2,13,1,1,0,12,0
0,3,8,11,56,4,0,62,3
6,2,4,13,22,2,3,27,3
0,2,7,10,60,1,10,53,4
0,3,2,25,1,2,0,23,0
0,4,2,22,1,2,0,19,1
18,3,3,13,25,2,0,32,3
0,3,6,15,40,3,0,48,1
0,2,4,34,30,2,3,61,1
0,2,1,9,8,1,8,8,0
6,2,3,14,17,2,3,24,2
0,2,6,7,141,1,50,57,42
0,3,14,24,95,2,17,87,11
0,4,2,19,24,2,0,43,2
0,2,2,12,1,1,0,11,0
0,2,4,14,19,3,3,26,0
19,2,5,13,46,2,7,46,3
0,2,9,18,69,1,9,69,3
0,3,2,23,1,2,0,21,0
99,3,3,15,109,3,10,98,18
13,2,2,11,14,1,1,20,3
0,3,2,14,11,3,0,22,0
0,4,6,21,42,3,0,55,3
0,2,11,7,71,1,0,67,9
0,3,8,11,41,2,3,40,2
0,2,2,20,1,1,0,19,0
78,3,4,21,93,3,21,86,8
220,4,3,15,230,4,31,204,11
0,2,4,13,26,2,0,40,1
0,3,2,41,1,2,0,39,0
0,3,3,27,17,3,0,40,0
0,2,3,8,15,1,7,13,0
0,3,3,23,20,3,0,39,0
55,4,3,22,65,3,4,72,13
0,3,6,23,35,4,15,36,0
0,3,2,15,1,2,5,8,0
0,2,6,13,39,2,0,46,1
0,3,5,17,28,1,0,39,3
0,4,4,18,23,4,0,34,1
20,2,3,22,33,2,4,45,4
0,3,2,18,8,3,1,26,1
0,3,2,23,28,3,0,48,0
21,7,8,39,42,7,11,52,7
0,3,3,13,17,2,0,26,0
0,3,2,14,1,2,0,12,0
94,3,3,17,104,4,5,100,17
0,2,2,18,1,1,0,17,0
60,2,3,25,70,2,6,80,12
72,2,3,14,82,2,7,78,14
0,2,6,9,77,2,30,50,0
0,2,11,14,61,2,3,61,8
0,3,5,27,23,3,8,36,3
0,2,2,9,55,1,18,30,19
0,2,1,14,9,1,0,22,0
0,2,2,21,20,2,4,35,0
0,3,3,14,8,2,0,18,0
0,2,14,15,99,2,7,93,10
0,2,4,8,19,2,2,21,0
0,2,2,9,9,1,0,16,0
73,2,4,10,88,2,3,78,19
0,2,3,14,16,2,4,28,1
0,3,3,38,21,3,4,51,1
0,4,2,30,1,2,0,27,1
0,2,10,14,62,1,10,56,4
0,4,2,17,14,3,0,31,2
0,2,2,22,1,1,0,21,0
0,2,2,23,10,2,5,26,0
0,3,8,16,34,3,8,37,2
0,2,5,15,36,1,19,27,0
55,2,4,12,112,8,31,84,5
0,4,4,20,15,3,8,21,1
13,2,2,11,19,1,2,25,2
0,3,5,13,27,3,6,28,1
0,2,6,13,35,1,8,34,3
0,2,6,13,29,2,0,36,3
30,3,5,18,65,3,0,80,3
31,4,6,18,65,3,11,60,5
63,4,3,21,73,5,4,79,11
0,2,2,9,67,1,22,34,23
0,3,2,15,17,3,0,29,0
0,2,3,20,18,2,0,35,0
0,2,2,12,14,2,0,24,0
74,2,3,12,82,5,10,70,7
0,2,5,7,49,1,0,47,5
0,5,3,25,11,3,4,30,3
0,2,4,15,46,1,21,36,0
68,4,3,17,78,3,3,82,12
0,2,1,10,7,1,0,16,0
0,4,4,13,24,4,11,24,2
0,2,2,7,1,1,0,6,0
0,2,2,19,1,1,0,18,0
0,2,4,14,18,1,1,27,1
46,4,3,20,56,3,3,64,11
25,3,3,17,40,2,15,37,2
18,4,3,31,29,4,0,51,4
0,3,2,23,10,3,0,30,0
0,3,10,12,80,3,0,85,4
0,2,5,15,69,2,13,67,5
0,2,1,10,0,1,6,7,1
0,2,5,13,30,1,2,36,1
0,2,4,10,23,1,5,24,1
29,2,3,27,39,2,8,52,4
47,3,3,15,57,3,4,60,10
0,3,2,14,11,3,5,17,0
0,3,10,18,54,2,0,61,8
13,2,2,11,19,1,2,25,2
0,3,8,16,55,2,0,62,6
20,2,4,8,31,2,0,32,4
0,2,23,14,124,2,10,109,17
124,3,6,35,216,3,127,117,1
0,2,16,17,78,2,0,83,15
0,2,10,14,65,1,0,73,8
13,2,2,11,19,1,2,25,2
6,2,3,20,17,2,2,31,2
0,19,2,185,11,13,97,80,6
0,4,1,24,0,3,1,20,0
0,2,1,23,9,1,0,35,1
0,3,2,16,31,2,0,49,1
0,3,7,13,39,3,6,38,2
11,2,9,16,57,2,7,56,7
57,2,3,22,67,2,11,69,12
0,4,7,24,51,4,2,68,3
0,2,2,22,1,1,0,21,0
0,2,2,14,9,2,0,21,0
0,4,4,27,39,4,15,40,6
0,2,2,9,10,2,0,21,1
0,2,2,10,1,1,0,9,0
0,3,11,20,60,2,2,70,9
30,2,3,13,38,2,0,44,5
0,3,5,19,33,3,1,45,1
20,2,5,14,37,2,8,38,1
6,2,4,21,26,2,4,38,2
0,2,4,11,25,2,10,22,2
121,2,5,12,143,2,18,129,5
0,3,2,18,1,1,0,16,1
0,2,1,17,0,1,0,16,0
0,3,2,16,9,2,1,21,0
0,3,2,28,1,2,0,26,0
4,3,3,19,17,3,1,30,2
0,3,2,14,12,2,4,19,0
23,2,6,15,44,2,11,37,6
0,2,2,9,64,1,24,30,22
23,3,4,16,48,3,0,54,6
0,5,15,29,88,3,5,98,11
0,4,4,24,25,1,0,43,3
0,2,3,11,20,1,4,24,2
11,7,5,36,37,6,0,61,5
0,2,11,9,232,1,80,84,78
0,4,1,14,6,3,11,10,1
47,5,3,20,57,4,4,63,11
48,2,3,11,52,3,7,48,9
0,3,4,19,23,2,0,37,2
0,4,8,32,57,2,3,80,7
0,2,2,9,73,1,25,35,25
0,2,4,11,34,1,6,35,1
0,2,2,20,12,2,0,30,0
0,3,2,19,9,2,0,25,0
18,2,3,13,31,1,0,39,3
0,3,2,20,7,2,0,24,0
0,2,1,13,0,1,0,12,0
0,3,2,27,1,2,1,24,0
0,2,5,9,24,1,7,21,0
0,3,2,30,1,2,0,32,1
0,2,1,21,0,1,0,20,0
0,2,5,25,24,1,0,44,0
15,2,10,10,72,1,9,66,8
0,3,3,16,21,2,10,23,0
13,3,2,15,17,2,2,26,2
130,4,3,21,140,4,7,131,24
0,2,4,10,20,1,0,26,0
0,2,8,22,31,2,0,45,1
0,4,7,19,75,2,0,89,8
0,3,7,19,62,2,17,60,3
0,2,6,15,30,1,0,39,2
77,3,3,19,105,6,8,85,15
0,2,4,17,21,1,0,34,2
0,3,2,32,1,2,0,30,0
0,3,2,18,11,3,0,26,0
72,2,3,9,82,2,5,77,12
40,2,3,14,50,2,3,56,8
66,2,3,11,72,1,16,45,25
48,3,3,17,58,3,5,62,10
45,2,3,10,55,2,2,58,8
47,4,3,19,57,3,4,63,11
0,4,10,25,46,3,6,53,7
16,3,4,16,41,3,0,50,3
0,3,3,16,21,2,0,33,1
0,2,3,9,13,2,0,19,0
0,2,4,8,25,1,0,29,0
0,2,1,11,8,1,8,10,0
0,2,8,7,55,1,0,54,6
0,2,3,16,21,1,0,34,2
0,2,5,9,32,1,2,34,2
0,3,5,28,31,3,0,57,3
146,3,6,32,170,3,48,137,12
0,3,8,19,53,3,0,67,4
0,3,2,16,6,1,0,19,1
0,2,2,12,12,1,1,26,1
0,2,9,10,71,1,37,39,4
0,3,4,21,20,2,0,36,2
0,2,2,14,1,1,0,13,0
0,2,2,15,1,1,0,14,0
28,3,4,24,53,3,1,70,7
0,2,11,18,80,1,3,88,7
69,2,3,20,79,2,6,82,14
0,2,2,15,1,1,0,14,0
116,2,10,7,168,2,10,124,33
0,2,3,15,21,2,0,33,0
0,2,2,19,1,1,0,18,0
0,2,2,9,64,1,27,27,22
0,2,4,21,21,1,4,34,2
0,4,2,35,18,4,1,48,0
0,2,6,7,38,2,0,39,2
0,2,17,22,87,2,6,86,13
0,2,13,11,71,1,8,61,8
0,3,5,11,30,3,0,35,0
0,11,2,63,1,10,4,49,0
0,2,2,12,12,1,3,24,1
0,3,5,19,24,3,7,30,1
0,2,2,23,1,1,0,22,0
0,2,4,8,24,2,7,21,0
0,2,2,11,5,2,0,18,1
0,2,3,16,17,2,5,25,0
68,2,4,12,125,12,36,88,5
0,2,12,12,69,1,0,73,11
0,2,3,10,21,2,0,28,1
5,3,4,17,20,3,2,29,3
0,2,2,9,73,1,27,33,25
0,3,6,15,34,3,6,36,0
0,4,3,13,23,4,11,24,1
0,3,4,24,14,2,0,33,1
0,3,3,20,14,2,0,30,1
0,2,10,11,67,2,6,62,6
36,4,3,14,46,3,2,51,9
0,2,4,14,41,2,12,37,4
0,2,2,24,5,1,5,22,0
0,2,4,16,25,2,0,37,2
0,5,3,41,23,5,0,57,1
63,3,3,17,73,4,4,76,11
48,3,3,13,58,3,5,58,10
0,2,9,18,62,1,3,68,3
0,2,1,8,0,1,0,7,0
0,2,4,12,17,1,7,18,0
0,3,2,20,10,1,5,22,1
0,2,7,11,36,1,8,32,2
6,3,6,16,36,4,4,44,3
47,3,3,21,57,3,4,66,10
0,2,11,13,82,1,9,75,8
10,3,3,19,26,2,4,36,3
0,3,3,16,16,3,0,32,2
46,3,3,13,56,3,3,58,10
0,2,9,20,64,1,3,72,5
0,2,2,10,11,1,9,10,1
16,4,6,26,53,1,3,69,9
0,2,9,14,57,1,2,60,6
0,2,4,11,21,2,0,28,1
0,3,2,17,1,2,0,15,0
0,3,5,15,25,2,2,36,2
13,2,2,11,19,1,2,25,2
0,3,3,15,24,3,3,28,3
0,3,4,19,25,3,1,38,0
35,2,4,8,46,2,2,40,9
0,3,3,16,31,3,2,40,1
57,3,10,30,98,5,22,91,12
0,2,10,15,64,1,17,56,1
14,3,8,21,67,6,0,75,5
0,2,6,23,91,1,44,64,1
0,2,7,21,53,1,7,60,4
0,4,3,13,40,4,12,40,1
0,2,2,10,1,1,0,9,0
0,2,2,22,1,1,4,17,0
0,3,12,26,71,2,8,76,6
0,4,3,22,16,2,3,34,2
0,2,21,14,111,1,10,94,16
0,4,3,14,20,4,12,21,2
0,3,7,15,65,2,0,76,4
0,3,1,32,0,2,6,29,1
0,6,10,36,57,5,1,83,10
0,3,2,25,1,2,0,23,0
0,2,4,15,38,2,0,53,1
0,3,4,10,18,2,0,23,0
0,2,2,21,19,1,0,38,0
72,4,3,18,82,3,6,77,19
0,2,5,14,25,2,0,34,2
119,3,3,16,129,3,17,107,23
0,2,13,15,83,1,0,90,7
0,3,2,13,1,2,0,11,0
0,2,2,9,27,1,0,32,2
12,3,3,16,24,3,3,30,4
0,2,9,12,47,1,14,36,6
0,2,7,6,37,1,0,36,6
0,2,4,11,24,1,0,31,0
0,4,5,21,31,4,2,47,1
0,2,11,12,67,4,3,69,3
96,4,3,22,106,4,3,108,18
35,2,3,15,45,2,3,52,8
0,2,2,11,12,1,0,26,1
0,13,2,124,1,6,0,112,6
0,2,4,8,29,1,5,28,2
0,3,4,13,27,3,0,35,0
0,4,9,23,55,4,1,70,5
0,2,3,11,21,2,1,28,0
3,3,2,20,4,2,3,21,3
0,3,16,15,87,2,8,77,10
202,4,3,25,212,3,28,202,9
0,3,7,23,49,3,0,64,2
0,3,2,18,7,2,0,26,2
0,3,14,16,54,9,10,49,2
0,2,6,10,45,1,5,44,3
13,2,2,11,19,1,2,24,3
0,3,3,14,20,2,2,28,2
0,2,4,8,26,1,0,30,0
0,2,6,13,32,3,0,39,0
41,2,6,10,60,2,3,52,13
0,2,8,15,62,1,9,60,3
0,3,8,16,46,2,8,45,4
13,2,2,11,19,1,1,25,3
0,2,8,10,43,1,6,39,5
0,3,8,15,58,3,2,62,2
0,3,2,18,12,2,0,27,0
10,4,4,18,25,3,7,29,2
0,3,2,19,1,1,0,17,1
0,4,3,12,9,4,11,9,1
3,2,5,13,26,1,5,28,2
0,2,4,11,26,1,1,32,2
0,2,5,12,33,1,11,29,2
83,2,4,12,140,14,35,102,5
0,2,7,18,46,2,7,50,2
0,4,2,19,6,4,15,9,2
0,3,3,16,21,2,0,33,1
12,3,4,20,33,2,4,41,5
0,2,2,22,1,1,0,21,0
0,2,3,16,19,1,2,34,2
18,3,13,14,90,3,2,91,9
0,2,13,17,80,1,28,56,9
0,2,9,14,58,1,3,64,7
0,3,8,15,44,3,4,50,6
0,3,6,22,39,3,0,54,2
0,2,6,16,44,2,0,54,2
0,2,5,11,31,2,1,36,1
0,2,1,19,0,1,0,18,0
13,2,2,11,19,1,4,23,2
55,3,3,12,65,3,4,63,12
0,3,14,15,92,3,7,89,11
82,2,4,12,139,15,34,101,5
0,3,6,24,47,2,5,59,3
0,2,8,21,57,1,21,49,2
0,5,3,16,12,5,0,21,1
0,3,2,15,11,3,0,23,0
0,4,8,16,41,3,13,34,1
0,3,6,21,34,3,0,48,2
0,3,11,13,91,2,6,90,9
0,2,3,22,25,1,9,35,0
0,4,2,19,4,2,0,19,1
0,2,8,11,54,1,6,51,7
0,3,15,16,60,4,6,54,1
8,2,3,7,41,1,7,41,4
0,2,3,8,16,2,0,21,0
28,4,3,22,44,3,1,59,8
0,2,3,13,13,2,0,23,0
0,4,4,18,31,4,9,38,2
0,3,3,14,14,2,2,21,1
0,2,4,14,24,2,8,26,0
0,2,13,18,88,2,13,80,10
0,3,6,18,33,3,0,49,2
0,3,1,14,0,2,0,12,0
0,2,11,11,85,2,29,56,6
0,2,2,20,1,1,1,18,0
0,3,4,22,25,2,2,40,1
0,4,7,23,42,3,7,49,2
0,2,12,18,50,2,14,42,7
0,3,2,16,8,2,0,21,0
0,2,3,11,18,2,0,26,0
0,2,2,18,16,2,0,32,0
0,3,1,18,0,2,0,16,0
0,2,2,12,10,2,3,17,0
0,3,6,27,36,3,2,58,1
70,6,4,29,80,7,8,72,14
0,2,20,20,109,2,5,104,13
48,4,3,23,58,4,4,68,10
73,2,3,19,83,3,9,81,14
0,2,1,10,14,1,0,22,1
0,3,2,16,4,2,0,17,0
76,2,2,14,77,1,7,71,12
0,2,5,21,24,1,0,40,3
74,2,5,11,99,2,27,77,3
0,2,2,14,1,1,0,13,0
0,3,11,11,56,2,3,52,4
0,2,4,12,33,2,8,33,0
0,4,3,20,23,3,5,38,2
0,4,2,20,6,4,16,9,2
0,3,2,17,7,3,1,20,0
0,3,2,20,10,3,0,31,1
0,2,2,10,9,2,0,21,1
0,3,2,17,1,1,0,15,1
0,3,3,16,21,2,0,33,1
0,3,9,18,68,6,27,49,1
49,2,3,18,59,2,6,64,10
0,2,1,24,0,1,0,23,0
0,2,3,12,24,1,11,22,0
3,3,2,28,4,2,0,28,2
10,3,4,14,26,3,7,27,2
0,2,2,6,12,1,0,16,1
0,2,7,10,41,1,0,44,3
0,4,2,19,6,4,15,9,2
0,2,6,12,31,2,0,37,3
0,3,13,18,128,3,37,95,5
0,3,4,22,20,2,4,33,1
0,2,3,12,20,2,3,31,1
0,5,4,33,28,2,0,58,3
0,3,9,27,62,3,1,78,3
0,2,2,25,6,1,0,29,0
0,3,3,22,11,3,2,27,0
13,2,2,11,19,1,1,25,3
0,2,7,17,124,1,66,68,1
0,2,5,12,32,2,0,39,2
23,8,6,36,42,6,11,50,7
0,2,18,10,98,2,9,81,14
0,2,15,15,73,1,0,77,13
0,2,5,17,41,1,2,50,1
0,2,3,8,15,1,7,13,0
0,4,3,14,23,4,14,22,1
0,2,6,12,37,1,0,43,3
0,2,8,14,67,1,0,73,5
